Timestamp,ActiveRequests,Lag_ms,VirtualLimit,Status,Kp_Used
2026-02-15T11:52:38.279Z,0,22.18,21,OK,0.1
2026-02-15T11:52:38.328Z,0,21.17,22,OK,0.1
2026-02-15T11:52:38.378Z,0,20.85,23,OK,0.1
2026-02-15T11:52:38.429Z,0,20.72,24,OK,0.1
2026-02-15T11:52:38.479Z,0,20.64,25,OK,0.1
2026-02-15T11:52:38.529Z,0,20.29,26,OK,0.1
2026-02-15T11:52:38.580Z,0,20.30,27,OK,0.1
2026-02-15T11:52:38.629Z,0,20.32,28,OK,0.1
2026-02-15T11:52:38.680Z,0,20.34,29,OK,0.1
2026-02-15T11:52:38.731Z,0,20.36,30,OK,0.1
2026-02-15T11:52:38.782Z,0,20.32,31,OK,0.1
2026-02-15T11:52:38.832Z,0,20.36,32,OK,0.1
2026-02-15T11:52:38.881Z,0,20.36,33,OK,0.1
2026-02-15T11:52:38.932Z,0,20.32,34,OK,0.1
2026-02-15T11:52:38.982Z,0,20.28,35,OK,0.1
2026-02-15T11:52:39.032Z,0,20.27,36,OK,0.1
2026-02-15T11:52:39.082Z,0,20.23,37,OK,0.1
2026-02-15T11:52:39.132Z,0,20.23,38,OK,0.1
2026-02-15T11:52:39.182Z,0,20.25,39,OK,0.1
2026-02-15T11:52:39.232Z,0,20.26,40,OK,0.1
2026-02-15T11:52:39.283Z,0,20.26,41,OK,0.1
2026-02-15T11:52:39.333Z,0,20.31,42,OK,0.1
2026-02-15T11:52:39.383Z,0,20.30,43,OK,0.1
2026-02-15T11:52:39.433Z,0,20.20,44,OK,0.1
2026-02-15T11:52:39.483Z,0,20.18,45,OK,0.1
2026-02-15T11:52:39.533Z,0,20.27,46,OK,0.1
2026-02-15T11:52:39.583Z,0,20.24,47,OK,0.1
2026-02-15T11:52:39.634Z,0,20.28,48,OK,0.1
2026-02-15T11:52:39.685Z,0,20.39,49,OK,0.1
2026-02-15T11:52:39.735Z,0,20.41,50,OK,0.1
2026-02-15T11:52:39.785Z,0,20.35,50,OK,0.1
2026-02-15T11:52:39.836Z,0,20.16,50,OK,0.1
2026-02-15T11:52:39.886Z,0,20.16,50,OK,0.1
2026-02-15T11:52:39.937Z,0,20.18,50,OK,0.1
2026-02-15T11:52:39.988Z,0,20.25,50,OK,0.1
2026-02-15T11:52:40.038Z,0,20.23,50,OK,0.1
2026-02-15T11:52:40.088Z,0,20.46,50,OK,0.1
2026-02-15T11:52:40.139Z,0,20.48,50,OK,0.1
2026-02-15T11:52:40.189Z,0,20.48,50,OK,0.1
