Timestamp,ActiveRequests,Lag_ms,VirtualLimit,Status,Kp_Used
2026-02-19T09:49:42.095Z,0,29.66,19,OK,0.1
2026-02-19T09:49:42.145Z,0,25.08,18,OK,0.1
2026-02-19T09:49:42.195Z,0,23.45,19,OK,0.1
2026-02-19T09:49:42.245Z,0,22.56,20,OK,0.1
2026-02-19T09:49:42.296Z,0,22.08,21,OK,0.1
2026-02-19T09:49:42.346Z,0,20.22,22,OK,0.1
2026-02-19T09:49:42.397Z,0,20.16,23,OK,0.1
2026-02-19T09:49:42.446Z,0,20.16,24,OK,0.1
2026-02-19T09:49:42.496Z,0,20.27,25,OK,0.1
2026-02-19T09:49:42.547Z,0,20.28,26,OK,0.1
2026-02-19T09:49:42.596Z,0,20.25,27,OK,0.1
2026-02-19T09:49:42.647Z,0,20.24,28,OK,0.1
2026-02-19T09:49:42.697Z,0,20.27,29,OK,0.1
2026-02-19T09:49:42.747Z,0,20.22,30,OK,0.1
2026-02-19T09:49:42.798Z,0,20.22,31,OK,0.1
2026-02-19T09:49:42.849Z,0,20.21,32,OK,0.1
2026-02-19T09:49:42.899Z,0,20.22,33,OK,0.1
2026-02-19T09:49:42.949Z,0,20.20,34,OK,0.1
2026-02-19T09:49:42.999Z,0,20.24,35,OK,0.1
2026-02-19T09:49:43.049Z,0,20.25,36,OK,0.1
2026-02-19T09:49:43.100Z,0,20.26,37,OK,0.1
2026-02-19T09:49:43.150Z,0,20.26,38,OK,0.1
2026-02-19T09:49:43.201Z,0,20.31,39,OK,0.1
2026-02-19T09:49:43.251Z,0,20.26,40,OK,0.1
2026-02-19T09:49:43.301Z,0,20.26,41,OK,0.1
2026-02-19T09:49:43.352Z,0,20.21,42,OK,0.1
2026-02-19T09:49:43.403Z,0,20.21,43,OK,0.1
2026-02-19T09:49:43.454Z,0,20.18,44,OK,0.1
2026-02-19T09:49:43.504Z,0,20.18,45,OK,0.1
2026-02-19T09:49:43.555Z,0,20.19,46,OK,0.1
2026-02-19T09:49:43.604Z,0,20.24,47,OK,0.1
2026-02-19T09:49:43.654Z,0,20.28,48,OK,0.1
2026-02-19T09:49:43.704Z,0,20.26,49,OK,0.1
2026-02-19T09:49:43.754Z,0,20.31,50,OK,0.1
2026-02-19T09:49:43.805Z,0,20.29,50,OK,0.1
2026-02-19T09:49:43.855Z,0,20.30,50,OK,0.1
2026-02-19T09:49:43.906Z,0,20.28,50,OK,0.1
2026-02-19T09:49:43.957Z,0,20.32,50,OK,0.1
2026-02-19T09:49:44.007Z,0,20.29,50,OK,0.1
2026-02-19T09:49:44.058Z,0,20.35,50,OK,0.1
2026-02-19T09:49:44.107Z,0,20.35,50,OK,0.1
2026-02-19T09:49:44.157Z,0,20.38,50,OK,0.1
2026-02-19T09:49:44.207Z,0,20.38,50,OK,0.1
2026-02-19T09:49:44.257Z,0,20.36,50,OK,0.1
2026-02-19T09:49:44.308Z,0,20.31,50,OK,0.1
2026-02-19T09:49:44.358Z,0,20.36,50,OK,0.1
2026-02-19T09:49:44.409Z,0,20.31,50,OK,0.1
2026-02-19T09:49:44.459Z,0,20.27,50,OK,0.1
2026-02-19T09:49:44.509Z,0,20.35,50,OK,0.1
2026-02-19T09:49:44.560Z,0,20.29,50,OK,0.1
2026-02-19T09:49:44.611Z,0,20.24,50,OK,0.1
2026-02-19T09:49:44.661Z,0,20.22,50,OK,0.1
2026-02-19T09:49:44.711Z,0,20.27,50,OK,0.1
2026-02-19T09:49:44.762Z,0,20.20,50,OK,0.1
2026-02-19T09:49:44.813Z,0,20.10,50,OK,0.1
2026-02-19T09:49:44.863Z,0,20.14,50,OK,0.1
2026-02-19T09:49:44.914Z,0,20.24,50,OK,0.1
2026-02-19T09:49:44.964Z,0,20.17,50,OK,0.1
2026-02-19T09:49:45.015Z,0,20.19,50,OK,0.1
2026-02-19T09:49:45.065Z,0,20.42,50,OK,0.1
2026-02-19T09:49:45.116Z,0,20.42,50,OK,0.1
2026-02-19T09:49:45.166Z,0,20.32,50,OK,0.1
2026-02-19T09:49:45.216Z,0,20.35,50,OK,0.1
2026-02-19T09:49:45.266Z,0,20.37,50,OK,0.1
2026-02-19T09:49:45.317Z,0,20.28,50,OK,0.1
2026-02-19T09:49:45.368Z,0,20.25,50,OK,0.1
2026-02-19T09:49:45.418Z,0,20.31,50,OK,0.1
2026-02-19T09:49:45.468Z,0,20.30,50,OK,0.1
2026-02-19T09:49:45.519Z,0,20.32,50,OK,0.1
2026-02-19T09:49:45.569Z,0,20.34,50,OK,0.1
2026-02-19T09:49:45.620Z,0,20.35,50,OK,0.1
2026-02-19T09:49:45.670Z,0,20.38,50,OK,0.1
2026-02-19T09:49:45.720Z,0,20.42,50,OK,0.1
2026-02-19T09:49:45.771Z,0,20.41,50,OK,0.1
2026-02-19T09:49:45.822Z,0,20.40,50,OK,0.1
2026-02-19T09:49:45.871Z,0,20.44,50,OK,0.1
2026-02-19T09:49:45.922Z,0,20.42,50,OK,0.1
2026-02-19T09:49:45.972Z,0,20.54,50,OK,0.1
2026-02-19T09:49:46.022Z,0,20.53,50,OK,0.1
2026-02-19T09:49:46.073Z,0,20.64,50,OK,0.1
2026-02-19T09:49:46.122Z,0,20.61,50,OK,0.1
2026-02-19T09:49:46.173Z,0,20.57,50,OK,0.1
2026-02-19T09:49:46.223Z,0,20.43,50,OK,0.1
2026-02-19T09:49:46.274Z,0,20.37,50,OK,0.1
2026-02-19T09:49:46.324Z,0,20.24,50,OK,0.1
2026-02-19T09:49:46.374Z,0,20.26,50,OK,0.1
2026-02-19T09:49:46.425Z,0,20.28,50,OK,0.1
2026-02-19T09:49:46.475Z,0,20.33,50,OK,0.1
2026-02-19T09:49:46.525Z,0,20.36,50,OK,0.1
2026-02-19T09:49:46.575Z,0,20.42,50,OK,0.1
2026-02-19T09:49:46.626Z,0,20.39,50,OK,0.1
2026-02-19T09:49:46.676Z,0,20.43,50,OK,0.1
2026-02-19T09:49:46.727Z,0,20.38,50,OK,0.1
2026-02-19T09:49:46.778Z,0,20.42,50,OK,0.1
2026-02-19T09:49:46.829Z,0,20.40,50,OK,0.1
2026-02-19T09:49:46.879Z,0,20.42,50,OK,0.1
2026-02-19T09:49:46.929Z,0,20.35,50,OK,0.1
2026-02-19T09:49:46.979Z,0,20.27,50,OK,0.1
2026-02-19T09:49:47.029Z,0,20.25,50,OK,0.1
2026-02-19T09:49:47.079Z,0,20.24,50,OK,0.1
2026-02-19T09:49:47.130Z,0,20.28,50,OK,0.1
2026-02-19T09:49:47.180Z,0,20.39,50,OK,0.1
2026-02-19T09:49:47.231Z,0,20.48,50,OK,0.1
2026-02-19T09:49:47.282Z,0,20.57,50,OK,0.1
2026-02-19T09:49:47.333Z,0,20.56,50,OK,0.1
