Timestamp,ActiveRequests,Lag_ms,VirtualLimit,Status,Kp_Used
2026-02-09T06:23:34.799Z,0,26.53,19,OK,0.1
2026-02-09T06:23:34.850Z,0,23.44,20,OK,0.1
2026-02-09T06:23:34.899Z,0,22.38,21,OK,0.1
2026-02-09T06:23:34.949Z,0,21.83,22,OK,0.1
2026-02-09T06:23:34.999Z,0,21.51,23,OK,0.1
2026-02-09T06:23:35.049Z,0,20.25,24,OK,0.1
2026-02-09T06:23:35.100Z,0,20.20,25,OK,0.1
2026-02-09T06:23:35.150Z,0,20.19,26,OK,0.1
2026-02-09T06:23:35.200Z,0,20.18,27,OK,0.1
2026-02-09T06:23:35.250Z,0,20.20,28,OK,0.1
2026-02-09T06:23:35.300Z,0,20.20,29,OK,0.1
2026-02-09T06:23:35.351Z,0,20.23,30,OK,0.1
2026-02-09T06:23:35.402Z,0,20.22,31,OK,0.1
2026-02-09T06:23:35.453Z,0,20.31,32,OK,0.1
2026-02-09T06:23:35.503Z,0,20.31,33,OK,0.1
2026-02-09T06:23:35.554Z,0,20.36,34,OK,0.1
2026-02-09T06:23:35.603Z,0,20.36,35,OK,0.1
2026-02-09T06:23:35.654Z,0,20.39,36,OK,0.1
2026-02-09T06:23:35.704Z,0,20.36,37,OK,0.1
2026-02-09T06:23:35.754Z,0,20.34,38,OK,0.1
2026-02-09T06:23:35.805Z,0,20.33,39,OK,0.1
2026-02-09T06:23:35.855Z,0,20.34,40,OK,0.1
2026-02-09T06:23:35.905Z,0,20.36,41,OK,0.1
2026-02-09T06:23:35.955Z,0,20.37,42,OK,0.1
2026-02-09T06:23:36.005Z,0,20.39,43,OK,0.1
2026-02-09T06:23:36.055Z,0,20.37,44,OK,0.1
2026-02-09T06:23:36.106Z,0,20.39,45,OK,0.1
2026-02-09T06:23:36.156Z,0,20.42,46,OK,0.1
2026-02-09T06:23:36.207Z,0,20.42,47,OK,0.1
2026-02-09T06:23:36.258Z,0,20.42,48,OK,0.1
2026-02-09T06:23:36.308Z,0,20.44,49,OK,0.1
2026-02-09T06:23:36.359Z,0,20.39,50,OK,0.1
2026-02-09T06:23:36.410Z,0,20.33,50,OK,0.1
2026-02-09T06:23:36.460Z,0,20.24,50,OK,0.1
2026-02-09T06:23:36.511Z,0,20.25,50,OK,0.1
2026-02-09T06:23:36.562Z,0,20.26,50,OK,0.1
2026-02-09T06:23:36.613Z,0,20.29,50,OK,0.1
2026-02-09T06:23:36.664Z,0,20.27,50,OK,0.1
2026-02-09T06:23:36.714Z,0,20.35,50,OK,0.1
2026-02-09T06:23:36.764Z,0,20.40,50,OK,0.1
2026-02-09T06:23:36.815Z,0,20.39,50,OK,0.1
2026-02-09T06:23:36.865Z,0,20.40,50,OK,0.1
2026-02-09T06:23:36.916Z,0,20.42,50,OK,0.1
2026-02-09T06:23:36.965Z,0,20.47,50,OK,0.1
2026-02-09T06:23:37.016Z,0,20.39,50,OK,0.1
2026-02-09T06:23:37.066Z,0,20.42,50,OK,0.1
2026-02-09T06:23:37.117Z,0,20.38,50,OK,0.1
2026-02-09T06:23:37.168Z,0,20.42,50,OK,0.1
2026-02-09T06:23:37.219Z,0,20.40,50,OK,0.1
2026-02-09T06:23:37.268Z,0,20.43,50,OK,0.1
2026-02-09T06:23:37.319Z,0,20.39,50,OK,0.1
2026-02-09T06:23:37.369Z,0,20.41,50,OK,0.1
2026-02-09T06:23:37.419Z,0,20.41,50,OK,0.1
2026-02-09T06:23:37.469Z,0,20.37,50,OK,0.1
2026-02-09T06:23:37.520Z,0,20.36,50,OK,0.1
2026-02-09T06:23:37.570Z,0,20.36,50,OK,0.1
2026-02-09T06:23:37.620Z,0,20.34,50,OK,0.1
2026-02-09T06:23:37.672Z,0,20.35,50,OK,0.1
2026-02-09T06:23:37.722Z,0,20.36,50,OK,0.1
2026-02-09T06:23:37.773Z,0,20.38,50,OK,0.1
2026-02-09T06:23:37.823Z,0,20.41,50,OK,0.1
2026-02-09T06:23:37.873Z,0,20.51,50,OK,0.1
2026-02-09T06:23:37.924Z,0,20.51,50,OK,0.1
2026-02-09T06:23:37.974Z,0,20.54,50,OK,0.1
2026-02-09T06:23:38.024Z,0,20.52,50,OK,0.1
2026-02-09T06:23:38.074Z,0,20.46,50,OK,0.1
2026-02-09T06:23:38.125Z,0,20.37,50,OK,0.1
2026-02-09T06:23:38.176Z,0,20.33,50,OK,0.1
2026-02-09T06:23:38.226Z,0,20.36,50,OK,0.1
2026-02-09T06:23:38.276Z,0,20.36,50,OK,0.1
2026-02-09T06:23:38.327Z,0,20.38,50,OK,0.1
2026-02-09T06:23:38.377Z,0,20.36,50,OK,0.1
2026-02-09T06:23:38.428Z,0,20.37,50,OK,0.1
2026-02-09T06:23:38.478Z,0,20.30,50,OK,0.1
2026-02-09T06:23:38.528Z,0,20.34,50,OK,0.1
2026-02-09T06:23:38.579Z,0,20.32,50,OK,0.1
2026-02-09T06:23:38.630Z,0,20.33,50,OK,0.1
2026-02-09T06:23:38.679Z,0,20.34,50,OK,0.1
2026-02-09T06:23:38.730Z,0,20.33,50,OK,0.1
2026-02-09T06:23:38.780Z,0,20.26,50,OK,0.1
2026-02-09T06:23:38.831Z,0,20.30,50,OK,0.1
2026-02-09T06:23:38.881Z,0,20.29,50,OK,0.1
2026-02-09T06:23:38.931Z,0,20.31,50,OK,0.1
2026-02-09T06:23:38.981Z,0,20.32,50,OK,0.1
2026-02-09T06:23:39.032Z,0,20.33,50,OK,0.1
2026-02-09T06:23:39.083Z,0,20.28,50,OK,0.1
2026-02-09T06:23:39.133Z,0,20.32,50,OK,0.1
2026-02-09T06:23:39.184Z,0,20.29,50,OK,0.1
2026-02-09T06:23:39.235Z,0,20.33,50,OK,0.1
2026-02-09T06:23:39.285Z,0,20.36,50,OK,0.1
2026-02-09T06:23:39.335Z,0,20.42,50,OK,0.1
2026-02-09T06:23:39.385Z,0,20.43,50,OK,0.1
2026-02-09T06:23:39.436Z,0,20.41,50,OK,0.1
2026-02-09T06:23:39.486Z,0,20.40,50,OK,0.1
2026-02-09T06:23:39.536Z,0,20.39,50,OK,0.1
2026-02-09T06:23:39.586Z,0,20.35,50,OK,0.1
2026-02-09T06:23:39.636Z,0,20.31,50,OK,0.1
2026-02-09T06:23:39.687Z,0,20.32,50,OK,0.1
2026-02-09T06:23:39.736Z,0,20.32,50,OK,0.1
2026-02-09T06:23:39.786Z,0,20.31,50,OK,0.1
2026-02-09T06:23:39.837Z,0,20.36,50,OK,0.1
2026-02-09T06:23:39.887Z,0,20.35,50,OK,0.1
2026-02-09T06:23:39.936Z,0,20.37,50,OK,0.1
2026-02-09T06:23:39.986Z,0,20.43,50,OK,0.1
2026-02-09T06:23:40.034Z,0,20.45,50,OK,0.1
2026-02-09T06:23:40.084Z,0,20.42,50,OK,0.1
2026-02-09T06:23:40.135Z,0,20.50,50,OK,0.1
2026-02-09T06:23:40.186Z,0,20.52,50,OK,0.1
2026-02-09T06:23:40.236Z,0,20.48,50,OK,0.1
2026-02-09T06:23:40.285Z,0,20.39,50,OK,0.1
2026-02-09T06:23:40.336Z,0,20.37,50,OK,0.1
2026-02-09T06:23:40.386Z,0,20.36,50,OK,0.1
2026-02-09T06:23:40.436Z,0,20.38,50,OK,0.1
2026-02-09T06:23:40.486Z,0,20.39,50,OK,0.1
2026-02-09T06:23:40.537Z,0,20.45,50,OK,0.1
2026-02-09T06:23:40.588Z,0,20.50,50,OK,0.1
2026-02-09T06:23:40.639Z,0,20.41,50,OK,0.1
2026-02-09T06:23:40.689Z,0,20.42,50,OK,0.1
2026-02-09T06:23:40.740Z,0,20.36,50,OK,0.1
2026-02-09T06:23:40.791Z,0,20.33,50,OK,0.1
2026-02-09T06:23:40.842Z,0,20.28,50,OK,0.1
2026-02-09T06:23:40.891Z,0,20.28,50,OK,0.1
2026-02-09T06:23:40.942Z,0,20.24,50,OK,0.1
2026-02-09T06:23:40.994Z,0,20.28,50,OK,0.1
2026-02-09T06:23:41.044Z,0,20.18,50,OK,0.1
2026-02-09T06:23:41.095Z,0,20.14,50,OK,0.1
2026-02-09T06:23:41.146Z,0,20.15,50,OK,0.1
2026-02-09T06:23:41.196Z,0,20.12,50,OK,0.1
2026-02-09T06:23:41.246Z,0,20.11,50,OK,0.1
2026-02-09T06:23:41.296Z,0,20.19,50,OK,0.1
2026-02-09T06:23:41.347Z,0,20.25,50,OK,0.1
2026-02-09T06:23:41.396Z,0,20.29,50,OK,0.1
2026-02-09T06:23:41.447Z,0,20.30,50,OK,0.1
2026-02-09T06:23:41.499Z,0,20.31,50,OK,0.1
2026-02-09T06:23:41.549Z,0,20.35,50,OK,0.1
2026-02-09T06:23:41.600Z,0,20.33,50,OK,0.1
2026-02-09T06:23:41.651Z,0,20.82,50,OK,0.1
2026-02-09T06:23:41.702Z,0,20.83,50,OK,0.1
2026-02-09T06:23:41.751Z,0,20.93,50,OK,0.1
2026-02-09T06:23:41.802Z,0,20.89,50,OK,0.1
2026-02-09T06:23:41.853Z,0,20.78,50,OK,0.1
2026-02-09T06:23:41.903Z,0,20.24,50,OK,0.1
2026-02-09T06:23:41.953Z,0,20.23,50,OK,0.1
2026-02-09T06:23:42.003Z,0,20.09,50,OK,0.1
2026-02-09T06:23:42.052Z,0,20.12,50,OK,0.1
2026-02-09T06:23:42.103Z,0,20.32,50,OK,0.1
2026-02-09T06:23:42.153Z,0,20.38,50,OK,0.1
2026-02-09T06:23:42.204Z,0,20.40,50,OK,0.1
2026-02-09T06:23:42.255Z,0,20.48,50,OK,0.1
2026-02-09T06:23:42.306Z,0,20.47,50,OK,0.1
2026-02-09T06:23:42.357Z,0,20.39,50,OK,0.1
2026-02-09T06:23:42.406Z,0,20.44,50,OK,0.1
2026-02-09T06:23:42.457Z,0,20.40,50,OK,0.1
2026-02-09T06:23:42.506Z,0,20.27,50,OK,0.1
2026-02-09T06:23:42.557Z,0,20.31,50,OK,0.1
2026-02-09T06:23:42.608Z,0,20.34,50,OK,0.1
2026-02-09T06:23:42.659Z,0,20.27,50,OK,0.1
2026-02-09T06:23:42.709Z,0,20.33,50,OK,0.1
2026-02-09T06:23:42.760Z,0,20.43,50,OK,0.1
2026-02-09T06:23:42.810Z,0,20.51,50,OK,0.1
2026-02-09T06:23:42.861Z,0,20.51,50,OK,0.1
2026-02-09T06:23:42.912Z,0,20.59,50,OK,0.1
2026-02-09T06:23:42.963Z,0,20.58,50,OK,0.1
2026-02-09T06:23:43.014Z,0,20.68,50,OK,0.1
2026-02-09T06:23:43.063Z,0,20.61,50,OK,0.1
2026-02-09T06:23:43.113Z,0,20.71,50,OK,0.1
2026-02-09T06:23:43.164Z,0,20.65,50,OK,0.1
2026-02-09T06:23:43.213Z,0,20.68,50,OK,0.1
2026-02-09T06:23:43.263Z,0,20.54,50,OK,0.1
2026-02-09T06:23:43.314Z,0,20.54,50,OK,0.1
2026-02-09T06:23:43.363Z,0,20.38,50,OK,0.1
2026-02-09T06:23:43.414Z,0,20.28,50,OK,0.1
2026-02-09T06:23:43.464Z,0,20.22,50,OK,0.1
2026-02-09T06:23:43.514Z,0,20.28,50,OK,0.1
2026-02-09T06:23:43.564Z,0,20.27,50,OK,0.1
2026-02-09T06:23:43.614Z,0,20.24,50,OK,0.1
2026-02-09T06:23:43.664Z,0,20.32,50,OK,0.1
2026-02-09T06:23:43.715Z,0,20.32,50,OK,0.1
2026-02-09T06:23:43.765Z,0,20.30,50,OK,0.1
2026-02-09T06:23:43.816Z,0,20.29,50,OK,0.1
2026-02-09T06:23:43.867Z,0,20.35,50,OK,0.1
2026-02-09T06:23:43.917Z,0,20.29,50,OK,0.1
2026-02-09T06:23:43.968Z,0,20.32,50,OK,0.1
2026-02-09T06:23:44.019Z,0,20.41,50,OK,0.1
2026-02-09T06:23:44.069Z,0,20.44,50,OK,0.1
2026-02-09T06:23:44.120Z,0,20.48,50,OK,0.1
2026-02-09T06:23:44.170Z,0,20.60,50,OK,0.1
2026-02-09T06:23:44.220Z,0,20.54,50,OK,0.1
2026-02-09T06:23:44.271Z,0,20.44,50,OK,0.1
2026-02-09T06:23:44.322Z,0,20.48,50,OK,0.1
2026-02-09T06:23:44.372Z,0,20.46,50,OK,0.1
2026-02-09T06:23:44.423Z,0,20.34,50,OK,0.1
2026-02-09T06:23:44.473Z,0,20.35,50,OK,0.1
2026-02-09T06:23:44.524Z,0,20.31,50,OK,0.1
2026-02-09T06:23:44.574Z,0,20.26,50,OK,0.1
2026-02-09T06:23:44.625Z,0,20.30,50,OK,0.1
2026-02-09T06:23:44.674Z,0,20.38,50,OK,0.1
2026-02-09T06:23:44.724Z,0,20.33,50,OK,0.1
2026-02-09T06:23:44.775Z,0,20.39,50,OK,0.1
2026-02-09T06:23:44.825Z,0,20.51,50,OK,0.1
2026-02-09T06:23:44.874Z,0,20.38,50,OK,0.1
2026-02-09T06:23:44.925Z,0,20.30,50,OK,0.1
2026-02-09T06:23:44.976Z,0,20.42,50,OK,0.1
2026-02-09T06:23:45.027Z,0,20.30,50,OK,0.1
2026-02-09T06:23:45.077Z,0,20.12,50,OK,0.1
2026-02-09T06:23:45.127Z,0,20.11,50,OK,0.1
2026-02-09T06:23:45.178Z,0,20.11,50,OK,0.1
2026-02-09T06:23:45.228Z,0,20.00,50,OK,0.1
2026-02-09T06:23:45.278Z,0,20.35,50,OK,0.1
2026-02-09T06:23:45.329Z,0,20.51,50,OK,0.1
2026-02-09T06:23:45.379Z,0,20.62,50,OK,0.1
2026-02-09T06:23:45.430Z,0,20.56,50,OK,0.1
2026-02-09T06:23:45.481Z,0,20.58,50,OK,0.1
2026-02-09T06:23:45.531Z,0,20.40,50,OK,0.1
2026-02-09T06:23:45.582Z,0,20.28,50,OK,0.1
2026-02-09T06:23:45.632Z,0,20.19,50,OK,0.1
2026-02-09T06:23:45.683Z,0,20.31,50,OK,0.1
2026-02-09T06:23:45.734Z,0,20.23,50,OK,0.1
2026-02-09T06:23:45.784Z,0,20.16,50,OK,0.1
2026-02-09T06:23:45.835Z,0,20.04,50,OK,0.1
2026-02-09T06:23:45.885Z,0,20.10,50,OK,0.1
2026-02-09T06:23:45.935Z,0,20.08,50,OK,0.1
2026-02-09T06:23:45.986Z,0,20.21,50,OK,0.1
2026-02-09T06:23:46.036Z,0,20.11,50,OK,0.1
2026-02-09T06:23:46.087Z,0,20.27,50,OK,0.1
2026-02-09T06:23:46.138Z,0,20.35,50,OK,0.1
2026-02-09T06:23:46.188Z,0,20.37,50,OK,0.1
2026-02-09T06:23:46.239Z,0,20.46,50,OK,0.1
2026-02-09T06:23:46.290Z,0,20.48,50,OK,0.1
2026-02-09T06:23:46.341Z,0,20.52,50,OK,0.1
2026-02-09T06:23:46.391Z,0,20.41,50,OK,0.1
2026-02-09T06:23:46.440Z,0,20.46,50,OK,0.1
2026-02-09T06:23:46.491Z,1,20.52,50,OK,0.1
2026-02-09T06:23:46.542Z,1,20.60,50,OK,0.1
2026-02-09T06:23:46.593Z,1,20.53,50,OK,0.1
2026-02-09T06:23:46.643Z,1,20.53,50,OK,0.1
2026-02-09T06:23:46.693Z,1,20.46,50,OK,0.1
2026-02-09T06:23:46.744Z,1,20.29,50,OK,0.1
2026-02-09T06:23:46.794Z,1,20.32,50,OK,0.1
2026-02-09T06:23:46.844Z,1,20.31,50,OK,0.1
2026-02-09T06:23:46.893Z,1,20.36,50,OK,0.1
2026-02-09T06:23:46.944Z,1,20.43,50,OK,0.1
2026-02-09T06:23:46.995Z,1,20.47,50,OK,0.1
2026-02-09T06:23:47.045Z,1,20.49,50,OK,0.1
2026-02-09T06:23:47.095Z,1,20.49,50,OK,0.1
2026-02-09T06:23:47.146Z,1,20.57,50,OK,0.1
