Timestamp,Active,QueueSize,Real_Lag,Limit,Mode,Throughput,Zombies
2026-02-17T17:15:57.477Z,0,0,24.44,10,HOLD_3.0s,0,0
2026-02-17T17:15:57.527Z,0,0,19.66,10,HOLD_3.0s,0,0
2026-02-17T17:15:57.577Z,0,0,20.16,10,HOLD_3.0s,0,0
2026-02-17T17:15:57.627Z,0,0,20.09,10,HOLD_3.0s,0,0
2026-02-17T17:15:57.677Z,0,0,20.11,10,HOLD_3.0s,0,0
2026-02-17T17:15:57.727Z,0,0,20.13,10,HOLD_3.0s,0,0
2026-02-17T17:15:57.778Z,0,0,20.11,10,HOLD_3.0s,0,0
2026-02-17T17:15:57.828Z,0,0,20.26,10,HOLD_3.0s,0,0
2026-02-17T17:15:57.878Z,0,0,20.44,10,HOLD_3.0s,0,0
2026-02-17T17:15:57.931Z,0,0,20.30,10,HOLD_3.0s,0,0
2026-02-17T17:15:57.982Z,0,0,20.28,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.032Z,0,0,20.23,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.082Z,0,0,20.24,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.132Z,0,0,20.28,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.183Z,0,0,20.41,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.234Z,0,0,20.59,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.284Z,0,0,20.21,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.334Z,0,0,20.39,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.385Z,0,0,20.26,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.435Z,0,0,20.30,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.486Z,0,0,20.37,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.536Z,0,0,20.39,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.587Z,0,0,20.28,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.637Z,0,0,20.33,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.687Z,0,0,20.37,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.737Z,0,0,20.43,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.788Z,0,0,20.34,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.838Z,0,0,20.47,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.888Z,0,0,20.34,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.938Z,0,0,19.83,10,HOLD_3.0s,0,0
2026-02-17T17:15:58.987Z,0,0,20.16,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.037Z,0,0,19.76,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.088Z,0,0,20.16,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.139Z,0,0,20.44,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.189Z,0,0,20.29,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.239Z,0,0,20.06,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.289Z,0,0,20.23,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.339Z,0,0,20.23,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.389Z,0,0,20.23,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.440Z,0,0,20.29,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.491Z,0,0,20.23,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.541Z,0,0,20.26,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.591Z,0,0,20.31,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.641Z,0,0,20.23,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.691Z,0,0,20.35,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.741Z,0,0,20.23,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.791Z,0,0,20.27,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.840Z,0,0,20.26,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.890Z,0,0,20.19,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.941Z,0,0,20.37,10,HOLD_3.0s,0,0
2026-02-17T17:15:59.991Z,0,0,20.32,10,HOLD_3.0s,0,0
2026-02-17T17:16:00.041Z,0,0,20.29,10,HOLD_3.0s,0,0
2026-02-17T17:16:00.093Z,0,0,20.36,10,HOLD_3.0s,0,0
2026-02-17T17:16:00.143Z,0,0,20.32,10,HOLD_3.0s,0,0
2026-02-17T17:16:00.193Z,0,0,20.24,10,HOLD_3.0s,0,0
2026-02-17T17:16:00.243Z,0,0,20.22,10,HOLD_3.0s,0,0
2026-02-17T17:16:00.293Z,0,0,20.24,10,HOLD_3.0s,0,0
2026-02-17T17:16:00.343Z,0,0,20.29,9,IDLE_SHRINK,0,0
2026-02-17T17:16:00.393Z,0,0,20.16,8,IDLE_SHRINK,0,0
2026-02-17T17:16:00.443Z,0,0,20.27,7,IDLE_SHRINK,0,0
2026-02-17T17:16:00.495Z,0,0,20.31,6,IDLE_SHRINK,0,0
2026-02-17T17:16:00.545Z,0,0,20.19,5,IDLE_SHRINK,0,0
2026-02-17T17:16:00.595Z,0,0,20.19,5,IDLE_SHRINK,0,0
2026-02-17T17:16:00.645Z,0,0,20.27,5,IDLE_SHRINK,0,0
2026-02-17T17:16:00.695Z,0,0,20.26,5,IDLE_SHRINK,0,0
2026-02-17T17:16:00.745Z,0,0,20.28,5,IDLE_SHRINK,0,0
2026-02-17T17:16:00.795Z,0,0,20.18,5,IDLE_SHRINK,0,0
2026-02-17T17:16:00.845Z,0,0,20.32,5,IDLE_SHRINK,0,0
2026-02-17T17:16:00.895Z,0,0,20.18,5,IDLE_SHRINK,0,0
2026-02-17T17:16:00.945Z,0,0,20.41,5,IDLE_SHRINK,0,0
2026-02-17T17:16:00.996Z,0,0,20.37,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.047Z,0,0,19.82,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.097Z,0,0,20.18,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.147Z,0,0,20.37,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.197Z,0,0,20.36,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.248Z,0,0,20.70,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.299Z,0,0,20.46,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.350Z,0,0,20.45,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.400Z,0,0,20.46,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.450Z,0,0,20.42,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.501Z,0,0,20.48,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.552Z,0,0,20.31,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.603Z,0,0,20.43,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.654Z,0,0,20.46,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.705Z,0,0,20.42,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.755Z,0,0,20.29,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.805Z,0,0,20.41,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.855Z,0,0,20.23,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.905Z,0,0,20.37,5,IDLE_SHRINK,0,0
2026-02-17T17:16:01.956Z,0,0,20.24,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.007Z,0,0,20.28,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.057Z,0,0,20.49,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.107Z,0,0,19.93,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.157Z,0,0,20.68,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.208Z,0,0,20.44,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.259Z,0,0,20.96,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.309Z,0,0,20.83,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.359Z,0,0,19.83,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.409Z,0,0,20.32,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.460Z,0,0,20.05,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.510Z,0,0,20.31,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.560Z,0,0,20.21,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.610Z,0,0,20.49,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.660Z,0,0,20.19,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.711Z,0,0,20.42,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.761Z,0,0,20.18,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.812Z,0,0,20.57,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.862Z,0,0,20.68,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.912Z,0,0,20.42,5,IDLE_SHRINK,0,0
2026-02-17T17:16:02.963Z,0,0,20.41,5,IDLE_SHRINK,0,0
2026-02-17T17:16:03.015Z,0,0,20.36,5,IDLE_SHRINK,0,0
2026-02-17T17:16:03.065Z,0,0,20.62,5,IDLE_SHRINK,0,0
2026-02-17T17:16:03.115Z,0,0,20.24,5,IDLE_SHRINK,0,0
2026-02-17T17:16:03.166Z,0,0,20.24,5,IDLE_SHRINK,0,0
2026-02-17T17:16:03.216Z,0,0,20.34,5,IDLE_SHRINK,0,0
2026-02-17T17:16:03.266Z,0,0,20.09,5,IDLE_SHRINK,0,0
2026-02-17T17:16:03.316Z,0,0,20.23,5,IDLE_SHRINK,0,0
2026-02-17T17:16:03.366Z,0,0,20.16,5,IDLE_SHRINK,0,0
2026-02-17T17:16:03.416Z,0,0,20.28,5,IDLE_SHRINK,0,0
2026-02-17T17:16:03.468Z,0,0,20.41,5,IDLE_SHRINK,0,0
2026-02-17T17:16:03.518Z,0,0,20.59,5,IDLE_SHRINK,0,0
2026-02-17T17:16:03.568Z,0,0,20.55,5,IDLE_SHRINK,0,0
