Timestamp,ActiveRequests,Lag_ms,VirtualLimit,Status,Kp_Used
2026-02-15T11:44:55.129Z,0,24.48,21,OK,0.1
2026-02-15T11:44:55.179Z,0,22.41,22,OK,0.1
2026-02-15T11:44:55.230Z,0,21.73,23,OK,0.1
2026-02-15T11:44:55.281Z,0,21.44,24,OK,0.1
2026-02-15T11:44:55.330Z,0,21.20,25,OK,0.1
2026-02-15T11:44:55.381Z,0,20.41,26,OK,0.1
2026-02-15T11:44:55.432Z,0,20.41,27,OK,0.1
2026-02-15T11:44:55.483Z,0,20.35,28,OK,0.1
2026-02-15T11:44:55.534Z,0,20.31,29,OK,0.1
2026-02-15T11:44:55.584Z,0,20.36,30,OK,0.1
2026-02-15T11:44:55.634Z,0,20.32,31,OK,0.1
2026-02-15T11:44:55.685Z,0,20.29,32,OK,0.1
2026-02-15T11:44:55.736Z,0,20.33,33,OK,0.1
2026-02-15T11:44:55.787Z,0,20.28,34,OK,0.1
2026-02-15T11:44:55.838Z,0,20.25,35,OK,0.1
2026-02-15T11:44:55.889Z,0,20.22,36,OK,0.1
2026-02-15T11:44:55.939Z,0,20.25,37,OK,0.1
2026-02-15T11:44:55.989Z,0,20.26,38,OK,0.1
2026-02-15T11:44:56.039Z,0,20.29,39,OK,0.1
2026-02-15T11:44:56.090Z,0,20.32,40,OK,0.1
2026-02-15T11:44:56.141Z,0,20.35,41,OK,0.1
2026-02-15T11:44:56.192Z,0,20.30,42,OK,0.1
2026-02-15T11:44:56.242Z,0,20.32,43,OK,0.1
2026-02-15T11:44:56.292Z,0,20.37,44,OK,0.1
2026-02-15T11:44:56.342Z,0,20.31,45,OK,0.1
2026-02-15T11:44:56.392Z,0,20.33,46,OK,0.1
2026-02-15T11:44:56.443Z,0,20.39,47,OK,0.1
2026-02-15T11:44:56.493Z,0,20.30,48,OK,0.1
2026-02-15T11:44:56.544Z,0,20.23,49,OK,0.1
2026-02-15T11:44:56.595Z,0,20.22,50,OK,0.1
2026-02-15T11:44:56.646Z,0,20.24,50,OK,0.1
2026-02-15T11:44:56.696Z,0,20.26,50,OK,0.1
2026-02-15T11:44:56.747Z,0,20.38,50,OK,0.1
2026-02-15T11:44:56.798Z,0,20.35,50,OK,0.1
2026-02-15T11:44:56.849Z,0,20.42,50,OK,0.1
2026-02-15T11:44:56.899Z,0,20.44,50,OK,0.1
2026-02-15T11:44:56.949Z,0,20.39,50,OK,0.1
2026-02-15T11:44:57.000Z,0,20.37,50,OK,0.1
2026-02-15T11:44:57.050Z,0,20.41,50,OK,0.1
2026-02-15T11:44:57.100Z,0,20.31,50,OK,0.1
2026-02-15T11:44:57.150Z,0,20.20,50,OK,0.1
2026-02-15T11:44:57.201Z,0,20.20,50,OK,0.1
2026-02-15T11:44:57.250Z,0,20.20,50,OK,0.1
2026-02-15T11:44:57.301Z,0,20.27,50,OK,0.1
2026-02-15T11:44:57.351Z,0,20.35,50,OK,0.1
2026-02-15T11:44:57.401Z,0,20.42,50,OK,0.1
