Timestamp,ActiveRequests,Lag_ms,VirtualLimit,Status
2026-02-16T05:42:55.685Z,0,27.40,50,OK
2026-02-16T05:42:55.735Z,0,20.39,50,OK
2026-02-16T05:42:55.786Z,0,20.21,50,OK
2026-02-16T05:42:55.836Z,0,20.35,50,OK
2026-02-16T05:42:55.886Z,0,20.44,50,OK
2026-02-16T05:42:55.936Z,0,19.98,50,OK
2026-02-16T05:42:55.987Z,0,20.49,50,OK
2026-02-16T05:42:56.036Z,0,20.14,50,OK
2026-02-16T05:42:56.087Z,0,20.54,50,OK
2026-02-16T05:42:56.138Z,0,20.32,50,OK
2026-02-16T05:42:56.189Z,0,20.18,50,OK
2026-02-16T05:42:56.238Z,0,20.37,50,OK
2026-02-16T05:42:56.288Z,0,20.11,50,OK
2026-02-16T05:42:56.339Z,0,20.31,50,OK
2026-02-16T05:42:56.389Z,0,20.11,50,OK
2026-02-16T05:42:56.439Z,0,19.72,50,OK
2026-02-16T05:42:56.489Z,0,20.18,50,OK
2026-02-16T05:42:56.540Z,0,20.36,50,OK
2026-02-16T05:42:56.591Z,0,20.39,50,OK
2026-02-16T05:42:56.641Z,0,19.94,50,OK
2026-02-16T05:42:56.692Z,0,20.26,50,OK
2026-02-16T05:42:56.743Z,0,20.16,50,OK
2026-02-16T05:42:56.793Z,0,20.54,50,OK
2026-02-16T05:42:56.843Z,0,20.84,50,OK
2026-02-16T05:42:56.893Z,0,20.52,50,OK
2026-02-16T05:42:56.944Z,0,20.42,50,OK
2026-02-16T05:42:56.995Z,0,20.64,50,OK
2026-02-16T05:42:57.046Z,0,20.52,50,OK
2026-02-16T05:42:57.097Z,0,20.48,50,OK
2026-02-16T05:42:57.147Z,0,20.39,50,OK
2026-02-16T05:42:57.198Z,0,20.41,50,OK
2026-02-16T05:42:57.249Z,0,20.39,50,OK
2026-02-16T05:42:57.300Z,0,20.28,50,OK
2026-02-16T05:42:57.350Z,0,20.36,50,OK
2026-02-16T05:42:57.400Z,0,20.35,50,OK
2026-02-16T05:42:57.450Z,0,20.59,50,OK
2026-02-16T05:42:57.500Z,0,20.31,50,OK
2026-02-16T05:42:57.550Z,0,20.29,50,OK
2026-02-16T05:42:57.600Z,0,20.29,50,OK
2026-02-16T05:42:57.651Z,0,20.23,50,OK
2026-02-16T05:42:57.702Z,0,20.22,50,OK
2026-02-16T05:42:57.752Z,0,20.52,50,OK
2026-02-16T05:42:57.803Z,0,20.40,50,OK
2026-02-16T05:42:57.853Z,0,20.29,50,OK
2026-02-16T05:42:57.903Z,0,20.35,50,OK
2026-02-16T05:42:57.953Z,0,20.19,50,OK
2026-02-16T05:42:58.004Z,0,20.19,50,OK
2026-02-16T05:42:58.054Z,0,20.16,50,OK
2026-02-16T05:42:58.104Z,0,20.19,50,OK
2026-02-16T05:42:58.154Z,0,20.23,50,OK
2026-02-16T05:42:58.205Z,0,20.23,50,OK
2026-02-16T05:42:58.255Z,0,20.24,50,OK
2026-02-16T05:42:58.306Z,0,20.32,50,OK
2026-02-16T05:42:58.356Z,0,20.21,50,OK
2026-02-16T05:42:58.406Z,0,20.25,50,OK
2026-02-16T05:42:58.457Z,0,20.32,50,OK
2026-02-16T05:42:58.507Z,0,20.32,50,OK
2026-02-16T05:42:58.557Z,0,20.39,50,OK
2026-02-16T05:42:58.607Z,0,20.31,50,OK
2026-02-16T05:42:58.658Z,0,20.32,50,OK
2026-02-16T05:42:58.708Z,0,20.18,50,OK
2026-02-16T05:42:58.759Z,0,20.21,50,OK
2026-02-16T05:42:58.808Z,0,20.36,50,OK
2026-02-16T05:42:58.858Z,0,20.50,50,OK
2026-02-16T05:42:58.908Z,0,20.24,50,OK
2026-02-16T05:42:58.959Z,0,20.56,50,OK
2026-02-16T05:42:59.009Z,0,20.16,50,OK
2026-02-16T05:42:59.060Z,0,20.69,50,OK
2026-02-16T05:42:59.109Z,0,20.41,50,OK
2026-02-16T05:42:59.160Z,0,20.69,50,OK
2026-02-16T05:42:59.211Z,0,20.37,50,OK
2026-02-16T05:42:59.261Z,0,20.76,50,OK
2026-02-16T05:42:59.311Z,0,20.39,50,OK
2026-02-16T05:42:59.362Z,0,20.55,50,OK
2026-02-16T05:42:59.413Z,0,20.58,50,OK
2026-02-16T05:42:59.462Z,0,20.57,50,OK
2026-02-16T05:42:59.513Z,0,20.60,50,OK
2026-02-16T05:42:59.562Z,0,20.54,50,OK
2026-02-16T05:42:59.613Z,0,20.46,50,OK
2026-02-16T05:42:59.664Z,0,20.73,50,OK
2026-02-16T05:42:59.714Z,0,20.31,50,OK
2026-02-16T05:42:59.765Z,0,20.52,50,OK
2026-02-16T05:42:59.816Z,0,20.23,50,OK
2026-02-16T05:42:59.866Z,0,19.29,50,OK
2026-02-16T05:42:59.916Z,0,20.32,50,OK
2026-02-16T05:42:59.966Z,0,19.47,50,OK
2026-02-16T05:43:00.016Z,0,20.30,50,OK
2026-02-16T05:43:00.066Z,0,19.59,50,OK
2026-02-16T05:43:00.116Z,0,20.44,50,OK
2026-02-16T05:43:00.166Z,0,20.88,50,OK
2026-02-16T05:43:00.216Z,0,20.44,50,OK
2026-02-16T05:43:00.267Z,0,19.85,50,OK
2026-02-16T05:43:00.317Z,0,20.45,50,OK
2026-02-16T05:43:00.368Z,0,19.98,50,OK
2026-02-16T05:43:00.419Z,0,20.54,50,OK
2026-02-16T05:43:00.470Z,0,19.89,50,OK
2026-02-16T05:43:00.520Z,0,20.41,50,OK
2026-02-16T05:43:00.570Z,0,21.05,50,OK
2026-02-16T05:43:00.621Z,0,20.26,50,OK
2026-02-16T05:43:00.671Z,0,21.12,50,OK
2026-02-16T05:43:00.721Z,0,20.54,50,OK
2026-02-16T05:43:00.772Z,0,20.68,50,OK
2026-02-16T05:43:00.823Z,0,20.41,50,OK
2026-02-16T05:43:00.874Z,0,20.08,50,OK
2026-02-16T05:43:00.925Z,0,20.42,50,OK
2026-02-16T05:43:00.976Z,0,20.37,50,OK
2026-02-16T05:43:01.027Z,0,20.34,50,OK
2026-02-16T05:43:01.076Z,0,20.72,50,OK
2026-02-16T05:43:01.126Z,0,20.34,50,OK
2026-02-16T05:43:01.177Z,0,20.13,50,OK
2026-02-16T05:43:01.226Z,0,20.41,50,OK
2026-02-16T05:43:01.277Z,0,20.32,50,OK
2026-02-16T05:43:01.328Z,0,20.37,50,OK
2026-02-16T05:43:01.379Z,0,20.16,50,OK
2026-02-16T05:43:01.430Z,0,20.42,50,OK
2026-02-16T05:43:01.481Z,0,20.09,50,OK
2026-02-16T05:43:01.532Z,0,20.37,50,OK
2026-02-16T05:43:01.582Z,0,20.03,50,OK
2026-02-16T05:43:01.632Z,0,20.18,50,OK
2026-02-16T05:43:01.683Z,0,20.41,50,OK
2026-02-16T05:43:01.733Z,0,20.54,50,OK
2026-02-16T05:43:01.783Z,0,21.05,50,OK
2026-02-16T05:43:01.834Z,0,20.41,50,OK
2026-02-16T05:43:01.884Z,0,20.88,50,OK
2026-02-16T05:43:01.934Z,0,20.20,50,OK
2026-02-16T05:43:01.985Z,0,20.65,50,OK
2026-02-16T05:43:02.036Z,0,20.21,50,OK
2026-02-16T05:43:02.086Z,0,20.55,50,OK
2026-02-16T05:43:02.136Z,0,20.42,50,OK
2026-02-16T05:43:02.186Z,0,20.95,50,OK
2026-02-16T05:43:02.237Z,0,20.51,50,OK
2026-02-16T05:43:02.288Z,0,19.96,50,OK
2026-02-16T05:43:02.338Z,0,20.37,50,OK
2026-02-16T05:43:02.389Z,0,20.72,50,OK
2026-02-16T05:43:02.440Z,0,20.28,50,OK
2026-02-16T05:43:02.490Z,0,20.95,50,OK
2026-02-16T05:43:02.541Z,0,20.46,50,OK
2026-02-16T05:43:02.592Z,0,20.00,50,OK
2026-02-16T05:43:02.643Z,0,20.42,50,OK
2026-02-16T05:43:02.693Z,0,21.06,50,OK
2026-02-16T05:43:02.744Z,0,20.36,50,OK
2026-02-16T05:43:02.795Z,0,20.16,50,OK
2026-02-16T05:43:02.845Z,0,20.42,50,OK
2026-02-16T05:43:02.895Z,0,20.55,50,OK
2026-02-16T05:43:02.945Z,0,20.37,50,OK
2026-02-16T05:43:02.996Z,0,20.36,50,OK
2026-02-16T05:43:03.046Z,0,20.46,50,OK
2026-02-16T05:43:03.096Z,0,20.42,50,OK
2026-02-16T05:43:03.147Z,0,20.31,50,OK
2026-02-16T05:43:03.198Z,0,20.77,50,OK
2026-02-16T05:43:03.249Z,0,20.55,50,OK
2026-02-16T05:43:03.300Z,0,20.44,50,OK
2026-02-16T05:43:03.351Z,0,20.54,50,OK
2026-02-16T05:43:03.402Z,0,20.03,50,OK
2026-02-16T05:43:03.453Z,0,20.42,50,OK
2026-02-16T05:43:03.503Z,0,20.26,50,OK
2026-02-16T05:43:03.554Z,0,20.37,50,OK
2026-02-16T05:43:03.605Z,0,20.19,50,OK
2026-02-16T05:43:03.655Z,0,20.35,50,OK
2026-02-16T05:43:03.705Z,0,20.16,50,OK
2026-02-16T05:43:03.755Z,0,24.35,50,OK
2026-02-16T05:43:03.806Z,0,20.54,50,OK
2026-02-16T05:43:03.855Z,0,20.50,50,OK
