Timestamp,Active,QueueSize,Real_Lag,Limit,Mode,Throughput,Zombies
2026-02-17T17:50:49.814Z,0,0,23.87,10,HOLD_3.0s,0,0
2026-02-17T17:50:49.864Z,0,0,20.29,10,HOLD_3.0s,0,0
2026-02-17T17:50:49.915Z,0,0,20.36,10,HOLD_3.0s,0,0
2026-02-17T17:50:49.966Z,0,0,20.44,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.017Z,0,0,20.25,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.066Z,0,0,20.42,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.117Z,0,0,20.19,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.167Z,0,0,20.13,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.218Z,0,0,20.11,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.268Z,0,0,20.13,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.318Z,0,0,20.11,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.368Z,0,0,20.14,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.418Z,0,0,20.11,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.468Z,0,0,20.29,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.519Z,0,0,20.29,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.569Z,0,0,20.35,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.619Z,0,0,20.39,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.670Z,0,0,20.23,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.720Z,0,0,20.34,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.771Z,0,0,20.24,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.821Z,0,0,20.42,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.871Z,0,0,20.62,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.921Z,0,0,20.34,10,HOLD_3.0s,0,0
2026-02-17T17:50:50.972Z,0,0,20.10,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.019Z,0,0,20.59,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.069Z,0,0,20.81,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.120Z,0,0,20.41,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.170Z,0,0,20.42,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.220Z,0,0,20.49,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.270Z,0,0,20.39,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.320Z,0,0,20.77,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.370Z,0,0,20.47,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.419Z,0,0,20.39,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.470Z,0,0,20.41,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.521Z,0,0,20.35,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.572Z,0,0,20.31,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.622Z,0,0,20.59,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.673Z,0,0,19.60,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.723Z,0,0,20.27,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.774Z,0,0,20.54,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.826Z,0,0,20.41,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.876Z,0,0,20.19,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.927Z,0,0,20.19,10,HOLD_3.0s,0,0
2026-02-17T17:50:51.978Z,0,0,20.34,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.028Z,0,0,20.46,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.079Z,0,0,20.77,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.129Z,0,0,20.31,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.179Z,0,0,19.79,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.230Z,0,0,20.41,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.280Z,0,0,19.78,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.330Z,0,0,20.41,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.382Z,0,0,20.59,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.432Z,0,0,20.39,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.482Z,0,0,20.21,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.533Z,0,0,20.41,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.583Z,0,0,20.18,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.633Z,0,0,20.28,10,HOLD_3.0s,0,0
2026-02-17T17:50:52.684Z,0,0,20.13,9,IDLE_SHRINK,0,0
2026-02-17T17:50:52.734Z,0,0,20.39,8,IDLE_SHRINK,0,0
2026-02-17T17:50:52.784Z,0,0,20.68,7,IDLE_SHRINK,0,0
2026-02-17T17:50:52.835Z,0,0,20.42,6,IDLE_SHRINK,0,0
2026-02-17T17:50:52.886Z,0,0,20.11,5,IDLE_SHRINK,0,0
2026-02-17T17:50:52.937Z,0,0,20.50,5,IDLE_SHRINK,0,0
2026-02-17T17:50:52.987Z,0,0,20.23,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.038Z,0,0,20.44,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.088Z,0,0,20.16,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.139Z,0,0,20.41,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.189Z,0,0,19.96,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.239Z,0,0,20.46,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.290Z,0,0,20.28,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.341Z,0,0,20.41,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.391Z,0,0,20.19,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.442Z,0,0,20.44,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.492Z,0,0,20.20,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.542Z,0,0,20.47,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.592Z,0,0,20.20,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.642Z,0,0,20.26,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.692Z,0,0,20.41,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.743Z,0,0,20.35,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.793Z,0,0,20.26,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.844Z,0,0,20.26,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.895Z,0,0,20.52,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.946Z,0,0,20.32,5,IDLE_SHRINK,0,0
2026-02-17T17:50:53.996Z,0,0,20.41,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.045Z,0,0,20.29,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.095Z,0,0,20.90,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.146Z,0,0,20.44,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.197Z,0,0,21.14,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.246Z,0,0,20.35,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.297Z,0,0,20.91,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.347Z,0,0,20.41,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.398Z,0,0,20.14,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.449Z,0,0,20.55,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.500Z,0,0,20.23,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.551Z,0,0,20.26,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.601Z,0,0,19.85,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.652Z,0,0,20.34,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.702Z,0,0,20.50,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.753Z,0,0,20.42,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.804Z,0,0,20.09,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.854Z,0,0,20.49,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.904Z,0,0,20.19,5,IDLE_SHRINK,0,0
2026-02-17T17:50:54.954Z,0,0,20.44,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.005Z,0,0,20.56,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.055Z,0,0,20.24,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.106Z,0,0,20.72,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.156Z,0,0,20.39,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.206Z,0,0,20.50,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.257Z,0,0,20.41,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.307Z,0,0,20.15,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.358Z,0,0,20.39,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.409Z,0,0,20.19,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.459Z,0,0,20.41,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.509Z,0,0,20.61,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.560Z,0,0,20.50,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.611Z,0,0,19.98,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.662Z,0,0,20.28,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.712Z,0,0,20.65,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.763Z,0,0,20.42,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.813Z,0,0,20.11,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.864Z,0,0,20.37,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.915Z,0,0,19.93,5,IDLE_SHRINK,0,0
2026-02-17T17:50:55.965Z,0,0,20.28,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.015Z,0,0,20.46,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.065Z,0,0,20.32,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.116Z,0,0,20.11,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.167Z,0,0,20.40,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.217Z,0,0,20.00,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.267Z,0,0,20.42,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.318Z,0,0,21.06,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.367Z,0,0,20.45,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.418Z,0,0,20.96,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.468Z,0,0,20.42,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.518Z,0,0,20.82,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.569Z,0,0,20.50,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.620Z,0,0,19.95,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.671Z,0,0,20.31,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.721Z,0,0,20.13,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.772Z,0,0,20.45,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.823Z,0,0,19.72,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.874Z,0,0,20.30,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.924Z,0,0,20.49,5,IDLE_SHRINK,0,0
2026-02-17T17:50:56.973Z,0,0,20.40,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.024Z,0,0,20.37,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.075Z,0,0,20.39,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.125Z,0,0,20.37,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.176Z,0,0,20.44,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.226Z,0,0,20.67,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.275Z,0,0,20.41,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.326Z,0,0,20.73,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.376Z,0,0,20.41,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.427Z,0,0,20.63,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.477Z,0,0,20.44,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.527Z,0,0,20.14,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.578Z,0,0,20.47,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.629Z,0,0,20.22,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.679Z,0,0,20.24,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.729Z,0,0,20.25,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.780Z,0,0,20.29,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.830Z,0,0,20.70,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.881Z,0,0,30.48,5,LAG_SHRINK,0,0
2026-02-17T17:50:57.932Z,0,0,20.17,5,IDLE_SHRINK,0,0
2026-02-17T17:50:57.982Z,0,0,20.37,5,IDLE_SHRINK,0,0
2026-02-17T17:50:58.033Z,0,0,20.26,5,IDLE_SHRINK,0,0
