Timestamp,ActiveRequests,Lag_ms,VirtualLimit,Status
2026-02-09T06:21:21.522Z,0,40.67,50,OK
2026-02-09T06:21:21.571Z,0,20.37,50,OK
2026-02-09T06:21:21.621Z,0,20.16,50,OK
2026-02-09T06:21:21.670Z,0,20.39,50,OK
2026-02-09T06:21:21.721Z,0,20.19,50,OK
2026-02-09T06:21:21.771Z,0,20.30,50,OK
2026-02-09T06:21:21.821Z,0,20.28,50,OK
2026-02-09T06:21:21.871Z,0,20.36,50,OK
2026-02-09T06:21:21.920Z,0,20.23,50,OK
2026-02-09T06:21:21.970Z,0,20.32,50,OK
2026-02-09T06:21:22.021Z,0,20.29,50,OK
2026-02-09T06:21:22.072Z,0,20.13,50,OK
2026-02-09T06:21:22.122Z,0,20.21,50,OK
2026-02-09T06:21:22.172Z,0,20.05,50,OK
2026-02-09T06:21:22.223Z,0,20.29,50,OK
2026-02-09T06:21:22.273Z,0,20.49,50,OK
2026-02-09T06:21:22.324Z,0,20.16,50,OK
2026-02-09T06:21:22.374Z,0,20.37,50,OK
2026-02-09T06:21:22.423Z,0,19.21,50,OK
2026-02-09T06:21:22.474Z,0,20.00,50,OK
2026-02-09T06:21:22.524Z,0,20.19,50,OK
2026-02-09T06:21:22.574Z,0,20.12,50,OK
2026-02-09T06:21:22.624Z,0,20.32,50,OK
2026-02-09T06:21:22.674Z,0,20.61,50,OK
2026-02-09T06:21:22.725Z,0,20.31,50,OK
2026-02-09T06:21:22.775Z,0,20.23,50,OK
2026-02-09T06:21:22.826Z,0,20.48,50,OK
2026-02-09T06:21:22.876Z,0,20.29,50,OK
2026-02-09T06:21:22.926Z,0,20.26,50,OK
2026-02-09T06:21:22.977Z,0,20.39,50,OK
2026-02-09T06:21:23.027Z,0,20.34,50,OK
2026-02-09T06:21:23.078Z,0,20.55,50,OK
2026-02-09T06:21:23.128Z,0,20.24,50,OK
2026-02-09T06:21:23.178Z,0,20.32,50,OK
2026-02-09T06:21:23.228Z,0,20.27,50,OK
2026-02-09T06:21:23.278Z,0,20.34,50,OK
2026-02-09T06:21:23.329Z,0,20.46,50,OK
2026-02-09T06:21:23.378Z,0,0.00,50,OK
2026-02-09T06:21:23.429Z,0,20.23,50,OK
2026-02-09T06:21:23.479Z,0,20.24,50,OK
2026-02-09T06:21:23.530Z,0,20.31,50,OK
2026-02-09T06:21:23.580Z,0,20.44,50,OK
2026-02-09T06:21:23.630Z,0,20.21,50,OK
2026-02-09T06:21:23.680Z,0,20.77,50,OK
2026-02-09T06:21:23.731Z,0,20.19,50,OK
2026-02-09T06:21:23.782Z,0,20.26,50,OK
2026-02-09T06:21:23.832Z,0,20.21,50,OK
2026-02-09T06:21:23.882Z,0,20.23,50,OK
2026-02-09T06:21:23.933Z,0,20.27,50,OK
2026-02-09T06:21:23.983Z,0,20.34,50,OK
2026-02-09T06:21:24.033Z,0,20.31,50,OK
2026-02-09T06:21:24.083Z,0,20.41,50,OK
2026-02-09T06:21:24.134Z,0,20.31,50,OK
2026-02-09T06:21:24.184Z,0,20.29,50,OK
2026-02-09T06:21:24.234Z,0,20.40,50,OK
2026-02-09T06:21:24.284Z,0,19.54,50,OK
2026-02-09T06:21:24.334Z,0,20.26,50,OK
2026-02-09T06:21:24.384Z,0,19.59,50,OK
